0.000000000000000000e+00 -2.383627112015127736e+01 1.853871229874066008e-04
5.000000000000000278e-02 -2.383850598271726540e+01 3.250090501356093869e-04
1.000000000000000056e-01 -2.384065719720106102e+01 3.941924981845089143e-04
1.499999999999999944e-01 -2.384290104292528767e+01 2.517338187013263206e-04
2.000000000000000111e-01 -2.384541319344928212e+01 3.491613247934344027e-04
2.500000000000000000e-01 -2.384869066886221489e+01 4.507254095458731991e-04
2.999999999999999889e-01 -2.385181599574790923e+01 5.582987622386499519e-04
3.499999999999999778e-01 -2.385530042947287654e+01 6.831212727016372803e-04
4.000000000000000222e-01 -2.386037220748960408e+01 6.779044741130699908e-04
4.500000000000000111e-01 -2.386533160373625861e+01 8.179251493038956896e-04
5.000000000000000000e-01 -2.387253536229001583e+01 3.097591753900320335e-04
5.500000000000000444e-01 -2.388126419495679897e+01 1.657414821113035053e-03
5.999999999999999778e-01 -2.389246240973271540e+01 6.582283704152364209e-04
6.500000000000000222e-01 -2.390501089563796810e+01 1.886438531924435969e-03
6.999999999999999556e-01 -2.391405370896910654e+01 1.499124807794570500e-03
7.500000000000000000e-01 -2.392266882565926167e+01 2.048688278121030878e-03
8.000000000000000444e-01 -2.392876806036127846e+01 2.624087407141938860e-03
8.499999999999999778e-01 -2.393369495772617483e+01 1.564211045696466823e-03
9.000000000000000222e-01 -2.393666627934066682e+01 1.970334433469170081e-03
9.499999999999999556e-01 -2.394030871887374445e+01 2.545431391333627738e-03
1.000000000000000000e+00 -2.395132933960723065e+01 5.368681731445159797e-03
