0.000000000000000000e+00 -5.502150856400425324e-03 6.315751645819793481e-02
5.000000000000000278e-02 -8.476540489470479889e-02 2.835748492008309182e-02
1.000000000000000056e-01 -1.463040879157387897e-01 2.741105308771756358e-02
1.499999999999999944e-01 -2.003016071218959859e-01 2.351708295474187055e-02
2.000000000000000111e-01 -2.535716299079039948e-01 2.313956927294701094e-02
2.500000000000000000e-01 -3.055559979298239637e-01 2.161530287825423266e-02
2.999999999999999889e-01 -3.627214471921474948e-01 2.266420595714067551e-02
3.499999999999999778e-01 -4.132026445446835838e-01 2.090034039923447523e-02
4.000000000000000222e-01 -4.733353815620376936e-01 2.148126405294445082e-02
4.500000000000000111e-01 -5.187132195580261840e-01 2.147724867587962050e-02
5.000000000000000000e-01 -5.817153956821190519e-01 2.084995826806821870e-02
5.500000000000000444e-01 -6.447686089232159690e-01 2.174274401951072425e-02
5.999999999999999778e-01 -7.038369473450561964e-01 2.157164911684908426e-02
6.500000000000000222e-01 -7.649920651521490145e-01 2.318146192873823952e-02
6.999999999999999556e-01 -8.397108744572368000e-01 2.336581018557083375e-02
7.500000000000000000e-01 -9.061392876977675259e-01 2.399661182034087265e-02
8.000000000000000444e-01 -9.775704313351898378e-01 2.352547672596766795e-02
8.499999999999999778e-01 -1.056528446022246381e+00 2.401545269663985654e-02
9.000000000000000222e-01 -1.127130330226999932e+00 2.341763776417751797e-02
9.499999999999999556e-01 -1.197796437844814932e+00 2.135992051092414426e-02
1.000000000000000000e+00 -1.272830493135438390e+00 1.976707277738910806e-02
