0.000000000000000000e+00 -8.944405571168528163e-03 5.820924760194500988e-03
5.000000000000000278e-02 -7.868364775266380173e-02 8.859440987116806374e-03
1.000000000000000056e-01 -1.209603001972718028e-01 2.487123367679718207e-03
1.499999999999999944e-01 -1.714174579699288548e-01 2.158422987589584015e-03
2.000000000000000111e-01 -2.279859059350137773e-01 1.848219375182653511e-03
2.500000000000000000e-01 -2.872928737825368173e-01 7.678964688957901075e-03
2.999999999999999889e-01 -3.401826811106563597e-01 2.714788852124674738e-03
3.499999999999999778e-01 -4.028606502005177004e-01 2.135280987170343550e-03
4.000000000000000222e-01 -4.515165153627648809e-01 4.430385014279976733e-03
4.500000000000000111e-01 -4.977253688709641355e-01 5.809667940961390532e-03
5.000000000000000000e-01 -5.597493729729322576e-01 9.234674889840867665e-03
5.500000000000000444e-01 -6.178221421422647186e-01 4.825217005009575788e-03
5.999999999999999778e-01 -6.860352367765745196e-01 4.988006646661539110e-03
6.500000000000000222e-01 -7.521250410823201449e-01 4.434333094780271677e-03
6.999999999999999556e-01 -8.186545552202278975e-01 9.923877086081486776e-03
7.500000000000000000e-01 -8.817592858824484514e-01 5.242704746871205447e-03
8.000000000000000444e-01 -9.490159561753672701e-01 7.409751361482017941e-03
8.499999999999999778e-01 -1.029733299043380068e+00 6.663877168677796899e-03
9.000000000000000222e-01 -1.102265313337027930e+00 3.572060765545921959e-03
9.499999999999999556e-01 -1.185315220914983980e+00 9.535216872184637885e-03
1.000000000000000000e+00 -1.265431436249060182e+00 7.543101879986147291e-03
